radio,mcc,net,area,cell,unit,lon,lat,range_,samples,changeable,created,updated,averagesig,county,subcounty,ward
GSM,639,2,2066,10156,0,39.353714,-3.797935,6902,14,1,1358425338,1488765564,0,Kwale,Kinango Sub County,Mwavumbo Ward
GSM,639,2,4001,14185,0,36.96769,-1.460495,1150,20,1,1358429343,1487379091,0,Machakos,Athi River Sub County,Athi River Ward
GSM,639,2,2016,8391,0,38.562081,-3.386891,40211,29,1,1358434687,1490750473,0,TAITA TAVETA,Voi Sub County,Mbololo Ward
GSM,639,2,2016,8661,0,38.389511,-2.925491,1331,9,1,1358439714,1487733935,0,MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward
GSM,639,2,11102,3112,0,38.081589,-2.633743,3437,6,1,1358445124,1362155089,0,MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward
GSM,639,2,11102,3152,0,38.01887512207,-2.5247955322266,1000,1,1,1358446032,1358426220,0,MAKUENI,Kibwezi East  Sub County,Thange Ward
GSM,639,2,2019,11841,0,38.0159,-2.514496,2189,6,1,1358446358,1451973335,0,MAKUENI,Kibwezi East  Sub County,Thange Ward
GSM,639,2,108,64200,0,37.133102416992,-1.5332794189453,1000,1,1,1358476723,1358456908,0,Machakos,Athi River Sub County,Kinanie Ward
GSM,639,2,4000,12502,0,36.927239,-1.373716,9548,21,1,1358481311,1486599248,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,4001,13600,0,36.990136,-1.466133,2393,19,1,1358489076,1487379091,0,Machakos,Athi River Sub County,Athi River Ward
GSM,639,2,25,1391,0,36.92024230957,-1.3121795654297,1000,1,1,1358493061,1358473249,0,Nairobi,Embakasi East Sub County,Embakasi Ward
GSM,639,2,4001,13585,0,36.971741,-1.477661,1000,2,1,1358494767,1471175785,0,KAJIADO,Kajiado East Sub County,Kitengela Ward
GSM,639,2,27,6922,0,36.888657,-1.302567,1000,2,1,1358499394,1358495701,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,27,5250,0,36.887283325195,-1.3121795654297,1000,1,1,1358509424,1358489613,0,Nairobi,Embakasi South Sub County,Kware Ward
GSM,639,2,4001,12362,0,36.967941,-1.463058,1480,15,1,1358510651,1487379091,0,Machakos,Athi River Sub County,Athi River Ward
GSM,639,2,4065,912,0,36.891403,-1.319733,1000,2,1,1358513529,1358494921,0,Nairobi,Embakasi South Sub County,Kware Ward
GSM,639,2,27,5251,0,36.887283325195,-1.3108062744141,1000,1,1,1358515206,1358495390,0,Nairobi,Embakasi South Sub County,Kware Ward
GSM,639,2,27,3635,0,36.887283325195,-1.2984466552734,1000,1,1,1358515806,1358495994,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,27,6432,0,36.880112,-1.303024,1036,9,1,1358521541,1375772113,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,27,3686,0,36.874923706055,-1.3066864013672,1000,2,1,1358522541,1361870662,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,2061,18191,0,37.214002,-1.779723,5136,11,1,1358537615,1378260612,0,MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward
GSM,639,2,2019,11651,0,38.08287,-2.62381,9358,10,1,1358563052,1450320029,0,MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward
GSM,639,2,11102,3131,0,38.395156860352,-2.9299163818359,1000,1,1,1358568982,1358549173,0,TAITA TAVETA,Wundanyi Sub County,Wumingu/kishushe Ward
GSM,639,2,2066,8792,0,38.897092,-3.615466,23772,10,1,1358577775,1459725056,0,TAITA TAVETA,Voi Sub County,Sagala Ward
GSM,639,2,2066,8804,0,39.148544,-3.75499,1000,5,1,1358580827,1464735873,0,Kwale,Kinango Sub County,Mackinon Road Ward
GSM,639,2,2066,8822,0,39.399337,-3.841326,9328,9,1,1358586479,1491269748,0,Kwale,Kinango Sub County,Mwavumbo Ward
GSM,639,2,2066,8434,0,39.490585,-3.880234,1892,3,1,1358587630,1491269748,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2015,10932,0,39.540138,-3.946495,2488,4,1,1358587841,1488765558,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
GSM,639,2,3000,25323,0,39.550094604492,-3.9694976806641,1000,1,1,1358588085,1358568269,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
GSM,639,2,2015,9355,0,39.58168,-4.007034,1000,3,1,1358589167,1440194245,0,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward
GSM,639,2,2015,9244,0,39.593124,-4.008865,1122,6,1,1358590090,1477446554,0,Mombasa,Jomvu  Sub County,Miritini Ward
GSM,639,2,2026,9082,0,39.629471,-4.015503,1000,10,1,1358591299,1487985902,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,2012,9064,0,39.633473,-4.032473,1000,7,1,1358593050,1470733252,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2012,9060,0,39.636612,-4.031215,1229,17,1,1358593934,1489480404,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2026,8855,0,39.634147,-4.032458,1086,39,1,1358595590,1489480404,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2012,9061,0,39.631493,-4.038037,1000,22,1,1358601872,1488528669,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2009,11220,0,39.64817,-4.049778,1406,24,1,1358614053,1486231650,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,2009,9052,0,39.646568,-4.035587,1595,24,1,1358857774,1479710065,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2009,8882,0,39.656721,-4.041694,1000,14,1,1358865047,1488765558,0,Mombasa,Mvita  Sub County,Majengo Ward
GSM,639,2,2026,9085,0,39.632492,-4.01619,1000,4,1,1358866060,1476757880,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,2066,12671,0,39.508896,-3.90564,1026,2,1,1358869502,1488765558,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2066,8814,0,39.271225,-3.799026,1004,15,1,1358875751,1464735873,0,Kwale,Kinango Sub County,Chengoni/samburu Ward
GSM,639,2,2012,11251,0,39.614544,-4.026987,8351,29,1,1358910314,1492132261,0,Mombasa,Changamwe Sub County,Port Reitz Ward
GSM,639,2,7000,15112,0,37.612381,-2.16362,2007,2,1,1358917272,1361073125,0,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward
GSM,639,2,107,64291,0,37.495926,-2.094681,1661,5,1,1358918598,1364322157,0,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward
GSM,639,2,107,18175,0,37.377274,-2.0186,1000,10,1,1358920469,1364106716,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,108,64202,0,37.068329,-1.497345,5155,6,1,1358929593,1364528142,0,Machakos,Athi River Sub County,Kinanie Ward
GSM,639,2,4065,1124,0,36.88797,-1.332779,1000,2,1,1358936843,1361158614,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,4065,1121,0,36.880542,-1.334652,1000,11,1,1358937495,1363745193,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,4065,8591,0,36.880417,-1.331406,1000,2,1,1358949835,1408433804,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,26,5914,0,36.863937,-1.318359,1000,2,1,1358951341,1360133390,0,Nairobi,Embakasi South Sub County,Imara Daima Ward
GSM,639,2,20,1901,0,36.857071,-1.309296,1000,10,1,1358952739,1364357120,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,2064,4860,0,36.986161,-1.573907,17683,12,1,1358990372,1489102310,0,KAJIADO,Kajiado East Sub County,Kaputiei north Ward
GSM,639,2,20,1905,0,36.855697631836,-1.3066864013672,1000,1,1,1359026316,1359006259,0,Nairobi,Starehe  Sub County,Landimawe Ward
GSM,639,2,4110,10234,0,36.817318,-1.274378,1000,19,1,1459686524,1492304853,0,Nairobi,Starehe  Sub County,Ngara Ward Ward
GSM,639,2,2061,64940,0,37.254295,-1.846733,2544,4,1,1359147438,1364798680,0,MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward
GSM,639,2,11102,3613,0,37.468185424805,-2.0784759521484,1000,1,1,1359150100,1359130285,0,MAKUENI,Kibwezi West  Sub County,Emali/Mulala Ward
GSM,639,2,7000,15191,0,37.696151733398,-2.2075653076172,1000,1,1,1359162171,1359142333,0,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward
GSM,639,2,2016,8672,0,38.43544,-2.963333,4795,3,1,1359172657,1483774346,0,TAITA TAVETA,Wundanyi Sub County,Wumingu/kishushe Ward
GSM,639,2,2016,8380,0,38.522498,-3.329919,10195,22,1,1359176088,1486632459,0,TAITA TAVETA,Voi Sub County,Mbololo Ward
GSM,639,2,2066,8800,0,39.426224,-3.892368,143866,31,1,1359185799,1464735873,0,Kwale,Kinango Sub County,Mwavumbo Ward
GSM,639,2,72,23552,0,39.350967407227,-3.7895965576172,1000,1,1,1359187817,1359167149,0,Kwale,Kinango Sub County,Mwavumbo Ward
GSM,639,2,2066,10152,0,39.25287,-3.695578,116942,8,1,1359187848,1488765564,0,Kwale,Kinango Sub County,Mackinon Road Ward
GSM,639,2,2066,10150,0,39.399425,-3.804114,5652,7,1,1359188000,1491269748,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2015,8845,0,39.540024,-3.948212,3002,6,1,1359189782,1484204968,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
GSM,639,2,2012,9074,0,39.631805,-4.034729,1000,10,1,1359204046,1468916040,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2015,9240,0,39.593353,-4.008865,1147,6,1,1359382748,1475734847,0,Mombasa,Jomvu  Sub County,Miritini Ward
GSM,639,2,12103,3312,0,38.395156860352,-2.9285430908203,1000,1,1,1359419504,1359399628,0,MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward
GSM,639,2,1000,50302,0,37.264938354492,-1.8862152099609,1000,1,1,1359437530,1359417680,0,MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward
GSM,639,2,108,64821,0,37.091217,-1.51268,12718,8,1,1359441637,1407141904,0,Machakos,Athi River Sub County,Kinanie Ward
GSM,639,2,4000,14026,0,36.912657,-1.364888,1000,21,1,1359446169,1484089135,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,4065,1125,0,36.88591003418,-1.3327789306641,1000,1,1,1359446679,1359426837,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,4065,110,0,36.880416870117,-1.3327789306641,1000,1,1,1359448312,1359428468,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,4000,12852,0,36.940342,-1.394702,4762,11,1,1359557075,1478054768,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,4001,12366,0,36.969681,-1.465988,1000,2,1,1359559508,1456016571,0,Machakos,Athi River Sub County,Athi River Ward
GSM,639,2,2061,18785,0,37.285194,-1.918488,1906,4,1,1359573416,1364526145,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,7000,15113,0,37.590408,-2.159042,1000,3,1,1359590880,1362146075,0,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward
GSM,639,2,43,105,0,36.870461,-1.302567,1000,4,1,1359611812,1363919581,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,12103,3231,0,39.225997924805,-3.7662506103516,1000,1,1,1359617070,1359597202,0,Kwale,Kinango Sub County,Chengoni/samburu Ward
GSM,639,2,43,3621,0,36.870117,-1.302567,1000,2,1,1359618174,1363918981,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,43,5901,0,36.870803833008,-1.3025665283203,1000,1,1,1359619957,1359599837,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,2026,11232,0,39.632884,-4.02698,1000,14,1,1359645844,1487985902,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,2009,11150,0,39.65601,-4.033871,1000,8,1,1359705603,1487503863,0,Mombasa,Mvita  Sub County,Tudor Ward
GSM,639,2,2009,9011,0,39.659683,-4.06019,1000,25,1,1359706560,1477446554,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,2014,11320,0,39.653091430664,-4.0615081787109,1000,1,1,1359706806,1359686749,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,2016,8764,0,38.725924,-3.53338,3745,7,1,1359825407,1483858661,0,TAITA TAVETA,Voi Sub County,Sagala Ward
GSM,639,2,2019,11640,0,38.096966,-2.622135,58172,8,1,1359837246,1453706871,0,MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward
GSM,639,2,4065,111,0,36.87355,-1.331406,1000,2,1,1359870584,1408433919,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,2019,11641,0,38.138808,-2.677689,6847,3,1,1359897239,1454121097,0,MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward
GSM,639,2,2026,11072,0,39.620819,-4.00692,1000,4,1,1359997477,1484204968,0,Mombasa,Jomvu  Sub County,Mikindani Ward
GSM,639,2,2012,9320,0,39.623925,-4.028175,1000,6,1,1360044633,1494071712,0,Mombasa,Changamwe Sub County,Chaani Ward
GSM,639,2,2015,9645,0,39.580994,-4.00795,1000,4,1,1360080912,1453982646,0,Mombasa,Jomvu  Sub County,Miritini Ward
GSM,639,2,2015,8841,0,39.539795,-3.947525,2778,6,1,1360082246,1488765558,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
GSM,639,2,2066,10952,0,39.461288,-3.854599,1000,3,1,1360085604,1441723546,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2066,10956,0,39.453621,-3.847275,1006,4,1,1360089033,1464735873,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,49,36702,0,38.397217,-2.927856,1000,2,1,1360121074,1362008662,0,MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward
GSM,639,2,11102,3091,0,37.966690063477,-2.4369049072266,1000,1,1,1360128206,1360107957,0,MAKUENI,Kibwezi East  Sub County,Thange Ward
GSM,639,2,107,18171,0,37.377548217773,-2.0194244384766,1000,1,1,1360136120,1360116309,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,4001,12330,0,36.969595,-1.433716,6571,16,1,1360147099,1486016059,0,Machakos,Athi River Sub County,Mathatani Ward
GSM,639,2,2009,11151,0,39.655228,-4.039688,1000,9,1,1360149913,1488765558,0,Mombasa,Mvita  Sub County,Majengo Ward
GSM,639,2,4000,14222,0,36.916275,-1.363602,1005,9,1,1360152031,1478054768,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,20,7914,0,36.843338012695,-1.3094329833984,1000,1,1,1360155373,1360135561,0,Nairobi,Starehe  Sub County,Landimawe Ward
GSM,639,2,26,8484,0,36.857071,-1.31424,1000,2,1,1360221940,1361585944,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,4000,12501,0,36.937294,-1.392517,1000,12,1,1360225011,1481156803,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,20,1904,0,36.859818,-1.309433,1000,2,1,1360257544,1362108992,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,108,64981,0,37.19696,-1.701508,9135,2,1,1360258613,1435226383,0,Machakos,Machakos Sub County,Kola Ward
GSM,639,2,2061,18781,0,37.286453,-1.92009,4591,3,1,1360312267,1377861906,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,2061,11612,0,37.164001,-1.600571,6748,2,1,1360316018,1437303098,0,Machakos,Machakos Sub County,Kalama Ward
GSM,639,2,4001,13571,0,37.122818,-1.596256,83524,34,1,1360317400,1489102310,0,Machakos,Machakos Sub County,Kalama Ward
GSM,639,2,4000,12856,0,36.940536,-1.393051,1000,9,1,1360321427,1478054768,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,2026,8850,0,39.633408,-4.030151,1000,12,1,1360410460,1489480404,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,3000,25301,0,39.339981079102,-3.7937164306641,1000,1,1,1360418264,1360398451,0,Kwale,Kinango Sub County,Chengoni/samburu Ward
GSM,639,2,2020,11860,0,37.819747924805,-2.2803497314453,1000,1,1,1360420277,1360400466,0,MAKUENI,Kibwezi West  Sub County,Makindu Ward
GSM,639,2,2016,8352,0,38.518753,-3.412422,3645,20,1,1360430361,1490750473,0,TAITA TAVETA,Voi Sub County,Mbololo Ward
GSM,639,2,107,64091,0,37.504807,-2.09816,1000,3,1,1360470100,1361490129,0,KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward
GSM,639,2,4001,12332,0,36.964782,-1.436145,1936,67,1,1360480354,1487379132,0,Machakos,Athi River Sub County,Athi River Ward
GSM,639,2,27,3631,0,36.895523071289,-1.2957000732422,1000,1,1,1360485174,1360465359,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,4064,4750,0,36.895523,-1.296387,1000,2,1,1360485584,1364787715,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,27,6160,0,36.893463,-1.297073,1000,2,1,1360485892,1364791206,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,27,6162,0,36.890029907227,-1.2998199462891,1000,1,1,1360485959,1360466144,0,Nairobi,Embakasi East Sub County,Lower Savanna Ward
GSM,639,2,20,5202,0,36.850204,-1.310532,1000,5,1,1360564029,1408433793,0,Nairobi,Starehe  Sub County,Landimawe Ward
GSM,639,2,4065,114,0,36.884079,-1.331406,1000,3,1,1360583530,1376981454,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,26,5915,0,36.861191,-1.31813,1000,3,1,1360591728,1361159497,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,26,122,0,36.857071,-1.312866,1000,4,1,1360591728,1408433793,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,4000,12596,0,36.932419,-1.386612,5916,15,1,1360599187,1478752659,0,Machakos,Athi River Sub County,Syokimau-mulolongo Ward
GSM,639,2,7000,15143,0,37.936477661133,-2.4094390869141,1000,1,1,1360629411,1360609600,0,MAKUENI,Kibwezi West  Sub County,Kikumbulyu South Ward
GSM,639,2,2016,8702,0,38.536835,-3.405762,1557,12,1,1360647978,1486632459,0,TAITA TAVETA,Voi Sub County,Mbololo Ward
GSM,639,2,2016,8355,0,38.559468,-3.400639,2161,15,1,1360648303,1545002045,0,TAITA TAVETA,Voi Sub County,Kaloleni  Ward
GSM,639,2,2015,9382,0,39.549179,-3.969498,1000,3,1,1360659594,1464735873,0,Kilifi,Rabai Sub County,Rabai/kisurutini Ward
GSM,639,2,2015,9642,0,39.566059,-3.9925,2468,8,1,1360659594,1474253304,0,Kwale,Kinango Sub County,Kasemeni Ward
GSM,639,2,2015,11242,0,39.581222,-4.001541,3592,9,1,1360659646,1477446554,0,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward
GSM,639,2,2026,9092,0,39.622879,-4.023399,1000,4,1,1360660905,1477446554,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,4065,8561,0,36.89209,-1.313553,1618,2,1,1360672250,1361154130,0,Nairobi,Embakasi South Sub County,Pipeline Ward
GSM,639,2,3000,25261,0,39.068069458008,-3.7442779541016,1000,1,1,1360740001,1360720186,0,Kwale,Kinango Sub County,Mackinon Road Ward
GSM,639,2,26,7711,0,36.870804,-1.327744,1000,3,1,1360862684,1364356524,0,Nairobi,Embakasi South Sub County,Imara Daima Ward
GSM,639,2,2009,8912,0,39.634933,-4.040909,1142,9,1,1360926058,1488528669,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2009,8910,0,39.643021,-4.038963,1325,24,1,1360941235,1489480404,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,2012,9070,0,39.633453,-4.032806,1000,10,1,1360941279,1484204971,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2064,4862,0,36.83424,-1.605034,6518,8,1,1360997866,1489102310,0,KAJIADO,Kajiado East Sub County,Kaputiei north Ward
GSM,639,2,2015,9381,0,39.562729,-3.990097,1133,5,1,1361035335,1486644145,0,Kwale,Kinango Sub County,Kasemeni Ward
GSM,639,2,2066,10951,0,39.492416,-3.877831,3784,4,1,1361045053,1488765558,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2066,8821,0,39.486538,-3.875892,2789,7,1,1361045684,1493663866,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2066,12674,0,39.475021,-3.861923,1000,3,1,1361051801,1469184451,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2066,13676,0,39.464951,-3.85643,1000,3,1,1361055632,1469184451,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,3000,25302,0,39.414138,-3.815003,3398,2,1,1361063451,1362563582,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,3000,25283,0,39.066696166992,-3.7442779541016,1000,1,1,1361066552,1361046743,0,Kwale,Kinango Sub County,Mackinon Road Ward
GSM,639,2,3000,25201,0,38.39241027832,-2.9285430908203,1000,1,1,1361079713,1361059886,0,MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward
GSM,639,2,11102,3113,0,38.043594360352,-2.5536346435547,1000,2,1,1361086841,1362013440,0,MAKUENI,Kibwezi East  Sub County,Thange Ward
GSM,639,2,107,18176,0,37.373085,-2.014961,1241,4,1,1361098674,1364104727,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,26,5911,0,36.862564086914,-1.3176727294922,1000,2,1,1361170929,1362039843,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,4065,4532,0,36.891403198242,-1.3355255126953,1000,2,1,1361178478,1363407091,0,Nairobi,Langata  Sub County,South C Ward
GSM,639,2,26,121,0,36.859817504883,-1.3176727294922,1000,1,1,1361179850,1361160014,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,26,7700,0,36.861190795898,-1.3190460205078,1000,1,1,1361187846,1361168031,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,4000,14851,0,36.960567,-1.423479,1814,22,1,1361214667,1487379132,0,Machakos,Athi River Sub County,Mathatani Ward
GSM,639,2,2019,11644,0,38.165817,-2.68776,3192,3,1,1361245760,1459408231,0,MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward
GSM,639,2,2026,9090,0,39.624252,-4.018936,1000,2,1,1361448080,1449091462,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,2026,11060,0,39.630432,-4.020309,1000,4,1,1361448568,1476757880,0,Mombasa,Changamwe Sub County,Changamwe Ward
GSM,639,2,2015,11241,0,39.518572,-3.958334,123410,12,1,1361462007,1474253304,0,Kwale,Kinango Sub County,Kasemeni Ward
GSM,639,2,2015,9641,0,39.583878,-4.010971,1000,5,1,1361462103,1469586446,0,Mombasa,Jomvu  Sub County,Miritini Ward
GSM,639,2,3000,25162,0,38.086166381836,-2.6456451416016,1000,1,1,1361501467,1361481646,0,MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward
GSM,639,2,20,5206,0,36.850204467773,-1.3094329833984,1000,2,1,1361527564,1361510353,0,Nairobi,Starehe  Sub County,Landimawe Ward
GSM,639,2,2009,9010,0,39.656982,-4.055786,1000,6,1,1361793154,1474253304,0,Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward
GSM,639,2,2012,13611,0,39.636137,-4.032986,1415,26,1,1361841933,1489480404,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,107,18182,0,37.350082,-1.992417,4608,3,1,1361902176,1364525834,0,MAKUENI,Kilome Sub County,Kasikeu Ward
GSM,639,2,2066,8435,0,39.497452,-3.889847,2122,6,1,1361944214,1491269748,0,Kilifi,Kaloleni Sub County,Mariakani Ward
GSM,639,2,2012,13610,0,39.626998901367,-4.0271759033203,1000,4,1,1361974046,1470733259,0,Mombasa,Changamwe Sub County,Chaani Ward
GSM,639,2,74,23072,0,39.626998901367,-4.0381622314453,1000,1,1,1361982818,1361963001,0,Mombasa,Changamwe Sub County,Kipevu Ward
GSM,639,2,2019,11840,0,38.005829,-2.494583,1000,2,1,1362034001,1451973335,0,MAKUENI,Kibwezi East  Sub County,Thange Ward
GSM,639,2,26,7710,0,36.872177,-1.326599,1000,2,1,1362040503,1408433919,0,Nairobi,Embakasi South Sub County,Imara Daima Ward
GSM,639,2,26,120,0,36.859474,-1.311836,1000,4,1,1362061439,1363333290,0,Nairobi,Makadara  Sub County,Viwandani Ward
GSM,639,2,20,9370,0,36.847457885742,-1.3025665283203,1000,1,1,1362131257,1362111421,0,Nairobi,Starehe  Sub County,Landimawe Ward
GSM,639,2,26,7715,0,36.870117,-1.323166,1000,2,1,1362153120,1363073629,0,Nairobi,Starehe  Sub County,Nairobi South Ward
GSM,639,2,2061,18782,0,37.278671,-1.907845,2848,4,1,1362161917,1364799335,0,MAKUENI,Kilome Sub County,Kasikeu Ward
UMTS,639,2,4501,34135182,0,36.717128,-1.40831,1000,31,1,1362526978,1362510967,0,KAJIADO,Kajiado North Sub County,Olkeri Ward
UMTS,639,2,4501,34135186,0,36.716995239258,-1.4083099365234,1000,7,1,1362530772,1362510973,0,KAJIADO,Kajiado North Sub County,Olkeri Ward
